,state,sum
2608,"[2, 4, 4, 16, 16, 512, 1024]",1578
2609,"[2, 8, 16, 16, 512, 1024]",1578
2610,"[2, 2, 8, 32, 512, 1024]",1580
2611,"[4, 4, 4, 32, 512, 1024]",1580
2612,"[4, 8, 32, 512, 1024]",1580
2613,"[4, 8, 16, 16, 512, 1024]",1580
2614,"[2, 4, 8, 32, 512, 1024]",1582
2615,"[2, 2, 4, 8, 32, 512, 1024]",1584
2616,"[4, 4, 8, 32, 512, 1024]",1584
2617,"[2, 4, 4, 8, 32, 512, 1024]",1586
2618,"[2, 8, 8, 32, 512, 1024]",1586
2619,"[2, 2, 8, 8, 32, 512, 1024]",1588
2620,"[4, 4, 4, 8, 32, 512, 1024]",1588
2621,"[2, 2, 16, 32, 512, 1024]",1588
2622,"[4, 8, 8, 32, 512, 1024]",1588
2623,"[2, 4, 16, 32, 512, 1024]",1590
2624,"[2, 4, 8, 8, 32, 512, 1024]",1590
2625,"[2, 2, 4, 16, 32, 512, 1024]",1592
2626,"[4, 4, 16, 32, 512, 1024]",1592
2627,"[4, 4, 8, 8, 32, 512, 1024]",1592
2628,"[2, 4, 4, 16, 32, 512, 1024]",1594
2629,"[2, 8, 16, 32, 512, 1024]",1594
2630,"[2, 2, 8, 16, 32, 512, 1024]",1596
2631,"[4, 4, 4, 16, 32, 512, 1024]",1596
2632,"[4, 8, 16, 32, 512, 1024]",1596
2633,"[2, 4, 8, 16, 32, 512, 1024]",1598
2634,"[2, 2, 4, 8, 16, 32, 512, 1024]",1600
2635,"[4, 4, 8, 16, 32, 512, 1024]",1600
2636,"[2, 4, 4, 8, 16, 32, 512, 1024]",1602
2637,"[2, 8, 8, 16, 32, 512, 1024]",1602
2638,"[2, 2, 8, 8, 16, 32, 512, 1024]",1604
2639,"[4, 4, 4, 8, 16, 32, 512, 1024]",1604
2640,"[2, 2, 16, 16, 32, 512, 1024]",1604
2641,"[4, 8, 8, 16, 32, 512, 1024]",1604
2642,"[2, 4, 16, 16, 32, 512, 1024]",1606
2643,"[2, 4, 8, 8, 16, 32, 512, 1024]",1606
2644,"[2, 4, 32, 32, 512, 1024]",1606
2645,"[2, 2, 4, 32, 32, 512, 1024]",1608
2646,"[4, 4, 16, 16, 32, 512, 1024]",1608
2647,"[2, 2, 4, 16, 16, 32, 512, 1024]",1608
2648,"[4, 4, 8, 8, 16, 32, 512, 1024]",1608
2649,"[2, 2, 4, 64, 512, 1024]",1608
2650,"[4, 4, 32, 32, 512, 1024]",1608
2651,"[2, 4, 4, 64, 512, 1024]",1610
2652,"[2, 4, 4, 32, 32, 512, 1024]",1610
2653,"[2, 8, 32, 32, 512, 1024]",1610
2654,"[2, 4, 4, 16, 16, 32, 512, 1024]",1610
2655,"[2, 8, 16, 16, 32, 512, 1024]",1610
2656,"[2, 8, 64, 512, 1024]",1610
2657,"[2, 2, 8, 64, 512, 1024]",1612
2658,"[4, 4, 4, 64, 512, 1024]",1612
2659,"[4, 8, 32, 32, 512, 1024]",1612
2660,"[4, 4, 4, 32, 32, 512, 1024]",1612
2661,"[2, 2, 8, 32, 32, 512, 1024]",1612
2662,"[4, 8, 16, 16, 32, 512, 1024]",1612
2663,"[4, 8, 64, 512, 1024]",1612
2664,"[2, 4, 8, 64, 512, 1024]",1614
2665,"[2, 4, 8, 32, 32, 512, 1024]",1614
2666,"[2, 2, 4, 8, 64, 512, 1024]",1616
2667,"[4, 4, 8, 64, 512, 1024]",1616
2668,"[4, 4, 8, 32, 32, 512, 1024]",1616
2669,"[2, 4, 4, 8, 64, 512, 1024]",1618
2670,"[2, 8, 8, 64, 512, 1024]",1618
2671,"[2, 2, 8, 8, 64, 512, 1024]",1620
2672,"[4, 4, 4, 8, 64, 512, 1024]",1620
2673,"[2, 2, 16, 64, 512, 1024]",1620
2674,"[4, 8, 8, 64, 512, 1024]",1620
2675,"[2, 4, 16, 64, 512, 1024]",1622
2676,"[2, 4, 8, 8, 64, 512, 1024]",1622
2677,"[2, 2, 4, 16, 64, 512, 1024]",1624
2678,"[4, 4, 16, 64, 512, 1024]",1624
2679,"[4, 4, 8, 8, 64, 512, 1024]",1624
2680,"[2, 4, 4, 16, 64, 512, 1024]",1626
2681,"[2, 8, 16, 64, 512, 1024]",1626
2682,"[2, 2, 8, 16, 64, 512, 1024]",1628
2683,"[4, 4, 4, 16, 64, 512, 1024]",1628
2684,"[4, 8, 16, 64, 512, 1024]",1628
2685,"[2, 4, 8, 16, 64, 512, 1024]",1630
2686,"[2, 2, 4, 8, 16, 64, 512, 1024]",1632
2687,"[4, 4, 8, 16, 64, 512, 1024]",1632
2688,"[2, 4, 4, 8, 16, 64, 512, 1024]",1634
2689,"[2, 8, 8, 16, 64, 512, 1024]",1634
2690,"[2, 2, 8, 8, 16, 64, 512, 1024]",1636
2691,"[4, 4, 4, 8, 16, 64, 512, 1024]",1636
2692,"[2, 2, 16, 16, 64, 512, 1024]",1636
2693,"[4, 8, 8, 16, 64, 512, 1024]",1636
2694,"[2, 4, 16, 16, 64, 512, 1024]",1638
2695,"[2, 4, 8, 8, 16, 64, 512, 1024]",1638
2696,"[2, 4, 32, 64, 512, 1024]",1638
2697,"[2, 2, 4, 32, 64, 512, 1024]",1640
2698,"[4, 4, 16, 16, 64, 512, 1024]",1640
2699,"[2, 2, 4, 16, 16, 64, 512, 1024]",1640
2700,"[4, 4, 8, 8, 16, 64, 512, 1024]",1640
2701,"[4, 4, 32, 64, 512, 1024]",1640
2702,"[2, 4, 4, 32, 64, 512, 1024]",1642
2703,"[2, 8, 32, 64, 512, 1024]",1642
2704,"[2, 4, 4, 16, 16, 64, 512, 1024]",1642
2705,"[2, 8, 16, 16, 64, 512, 1024]",1642
2706,"[2, 2, 8, 32, 64, 512, 1024]",1644
2707,"[4, 4, 4, 32, 64, 512, 1024]",1644
2708,"[4, 8, 32, 64, 512, 1024]",1644
2709,"[4, 8, 16, 16, 64, 512, 1024]",1644
2710,"[2, 4, 8, 32, 64, 512, 1024]",1646
2711,"[2, 2, 4, 8, 32, 64, 512, 1024]",1648
2712,"[4, 4, 8, 32, 64, 512, 1024]",1648
2713,"[2, 4, 4, 8, 32, 64, 512, 1024]",1650
2714,"[2, 8, 8, 32, 64, 512, 1024]",1650
2715,"[2, 2, 8, 8, 32, 64, 512, 1024]",1652
2716,"[4, 4, 4, 8, 32, 64, 512, 1024]",1652
2717,"[2, 2, 16, 32, 64, 512, 1024]",1652
2718,"[4, 8, 8, 32, 64, 512, 1024]",1652
2719,"[2, 4, 16, 32, 64, 512, 1024]",1654
2720,"[2, 4, 8, 8, 32, 64, 512, 1024]",1654
2721,"[2, 2, 4, 16, 32, 64, 512, 1024]",1656
2722,"[4, 4, 16, 32, 64, 512, 1024]",1656
2723,"[4, 4, 8, 8, 32, 64, 512, 1024]",1656
2724,"[2, 4, 4, 16, 32, 64, 512, 1024]",1658
2725,"[2, 8, 16, 32, 64, 512, 1024]",1658
2726,"[2, 2, 8, 16, 32, 64, 512, 1024]",1660
2727,"[4, 4, 4, 16, 32, 64, 512, 1024]",1660
2728,"[4, 8, 16, 32, 64, 512, 1024]",1660
2729,"[2, 4, 8, 16, 32, 64, 512, 1024]",1662
2730,"[2, 2, 4, 8, 16, 32, 64, 512, 1024]",1664
2731,"[4, 4, 8, 16, 32, 64, 512, 1024]",1664
2732,"[2, 4, 4, 8, 16, 32, 64, 512, 1024]",1666
2733,"[2, 8, 8, 16, 32, 64, 512, 1024]",1666
2734,"[2, 2, 8, 8, 16, 32, 64, 512, 1024]",1668
2735,"[4, 4, 4, 8, 16, 32, 64, 512, 1024]",1668
2736,"[2, 2, 16, 16, 32, 64, 512, 1024]",1668
2737,"[4, 8, 8, 16, 32, 64, 512, 1024]",1668
2738,"[2, 4, 16, 16, 32, 64, 512, 1024]",1670
2739,"[2, 4, 8, 8, 16, 32, 64, 512, 1024]",1670
2740,"[2, 4, 32, 32, 64, 512, 1024]",1670
2741,"[2, 2, 4, 32, 32, 64, 512, 1024]",1672
2742,"[4, 4, 16, 16, 32, 64, 512, 1024]",1672
2743,"[2, 2, 4, 16, 16, 32, 64, 512, 1024]",1672
2744,"[4, 4, 8, 8, 16, 32, 64, 512, 1024]",1672
2745,"[2, 2, 4, 64, 64, 512, 1024]",1672
2746,"[4, 4, 32, 32, 64, 512, 1024]",1672
2747,"[2, 4, 4, 64, 64, 512, 1024]",1674
2748,"[2, 4, 4, 32, 32, 64, 512, 1024]",1674
2749,"[2, 8, 32, 32, 64, 512, 1024]",1674
2750,"[2, 4, 4, 16, 16, 32, 64, 512, 1024]",1674
2751,"[2, 8, 16, 16, 32, 64, 512, 1024]",1674
2752,"[2, 4, 4, 128, 512, 1024]",1674
2753,"[2, 8, 64, 64, 512, 1024]",1674
2754,"[2, 2, 8, 128, 512, 1024]",1676
2755,"[4, 4, 4, 64, 64, 512, 1024]",1676
2756,"[2, 2, 8, 64, 64, 512, 1024]",1676
2757,"[4, 8, 32, 32, 64, 512, 1024]",1676
2758,"[4, 4, 4, 32, 32, 64, 512, 1024]",1676
2759,"[2, 2, 8, 32, 32, 64, 512, 1024]",1676
2760,"[4, 8, 16, 16, 32, 64, 512, 1024]",1676
2761,"[4, 4, 4, 128, 512, 1024]",1676
2762,"[4, 8, 64, 64, 512, 1024]",1676
2763,"[2, 4, 8, 128, 512, 1024]",1678
2764,"[2, 4, 8, 64, 64, 512, 1024]",1678
2765,"[2, 4, 8, 32, 32, 64, 512, 1024]",1678
2766,"[2, 2, 4, 8, 128, 512, 1024]",1680
2767,"[4, 4, 8, 128, 512, 1024]",1680
2768,"[4, 4, 8, 64, 64, 512, 1024]",1680
2769,"[2, 2, 4, 8, 64, 64, 512, 1024]",1680
2770,"[4, 4, 8, 32, 32, 64, 512, 1024]",1680
2771,"[2, 4, 4, 8, 128, 512, 1024]",1682
2772,"[2, 8, 8, 128, 512, 1024]",1682
2773,"[2, 4, 4, 8, 64, 64, 512, 1024]",1682
2774,"[2, 8, 8, 64, 64, 512, 1024]",1682
2775,"[2, 2, 8, 8, 128, 512, 1024]",1684
2776,"[4, 4, 4, 8, 128, 512, 1024]",1684
2777,"[2, 2, 16, 128, 512, 1024]",1684
2778,"[4, 8, 8, 128, 512, 1024]",1684
2779,"[4, 8, 8, 64, 64, 512, 1024]",1684
2780,"[2, 4, 16, 128, 512, 1024]",1686
2781,"[2, 4, 8, 8, 128, 512, 1024]",1686
2782,"[2, 2, 4, 16, 128, 512, 1024]",1688
2783,"[4, 4, 16, 128, 512, 1024]",1688
2784,"[4, 4, 8, 8, 128, 512, 1024]",1688
2785,"[2, 4, 4, 16, 128, 512, 1024]",1690
2786,"[2, 8, 16, 128, 512, 1024]",1690
2787,"[2, 2, 8, 16, 128, 512, 1024]",1692
2788,"[4, 4, 4, 16, 128, 512, 1024]",1692
2789,"[4, 8, 16, 128, 512, 1024]",1692
2790,"[2, 4, 8, 16, 128, 512, 1024]",1694
2791,"[2, 2, 4, 8, 16, 128, 512, 1024]",1696
2792,"[4, 4, 8, 16, 128, 512, 1024]",1696
2793,"[2, 4, 4, 8, 16, 128, 512, 1024]",1698
2794,"[2, 8, 8, 16, 128, 512, 1024]",1698
2795,"[2, 2, 8, 8, 16, 128, 512, 1024]",1700
2796,"[4, 4, 4, 8, 16, 128, 512, 1024]",1700
2797,"[2, 2, 16, 16, 128, 512, 1024]",1700
2798,"[4, 8, 8, 16, 128, 512, 1024]",1700
2799,"[2, 4, 16, 16, 128, 512, 1024]",1702
2800,"[2, 4, 8, 8, 16, 128, 512, 1024]",1702
2801,"[2, 4, 32, 128, 512, 1024]",1702
2802,"[2, 2, 4, 32, 128, 512, 1024]",1704
2803,"[4, 4, 16, 16, 128, 512, 1024]",1704
2804,"[2, 2, 4, 16, 16, 128, 512, 1024]",1704
2805,"[4, 4, 8, 8, 16, 128, 512, 1024]",1704
2806,"[4, 4, 32, 128, 512, 1024]",1704
2807,"[2, 4, 4, 32, 128, 512, 1024]",1706
2808,"[2, 8, 32, 128, 512, 1024]",1706
2809,"[2, 4, 4, 16, 16, 128, 512, 1024]",1706
2810,"[2, 8, 16, 16, 128, 512, 1024]",1706
2811,"[2, 2, 8, 32, 128, 512, 1024]",1708
2812,"[4, 4, 4, 32, 128, 512, 1024]",1708
2813,"[4, 8, 32, 128, 512, 1024]",1708
2814,"[4, 8, 16, 16, 128, 512, 1024]",1708
2815,"[2, 4, 8, 32, 128, 512, 1024]",1710
2816,"[2, 2, 4, 8, 32, 128, 512, 1024]",1712
2817,"[4, 4, 8, 32, 128, 512, 1024]",1712
2818,"[2, 4, 4, 8, 32, 128, 512, 1024]",1714
2819,"[2, 8, 8, 32, 128, 512, 1024]",1714
2820,"[2, 2, 8, 8, 32, 128, 512, 1024]",1716
2821,"[4, 4, 4, 8, 32, 128, 512, 1024]",1716
2822,"[2, 2, 16, 32, 128, 512, 1024]",1716
2823,"[4, 8, 8, 32, 128, 512, 1024]",1716
2824,"[2, 4, 16, 32, 128, 512, 1024]",1718
2825,"[2, 4, 8, 8, 32, 128, 512, 1024]",1718
2826,"[2, 2, 4, 16, 32, 128, 512, 1024]",1720
2827,"[4, 4, 16, 32, 128, 512, 1024]",1720
2828,"[4, 4, 8, 8, 32, 128, 512, 1024]",1720
2829,"[2, 4, 4, 16, 32, 128, 512, 1024]",1722
2830,"[2, 8, 16, 32, 128, 512, 1024]",1722
2831,"[2, 2, 8, 16, 32, 128, 512, 1024]",1724
2832,"[4, 4, 4, 16, 32, 128, 512, 1024]",1724
2833,"[4, 8, 16, 32, 128, 512, 1024]",1724
2834,"[2, 4, 8, 16, 32, 128, 512, 1024]",1726
2835,"[2, 2, 4, 8, 16, 32, 128, 512, 1024]",1728
2836,"[4, 4, 8, 16, 32, 128, 512, 1024]",1728
2837,"[2, 4, 4, 8, 16, 32, 128, 512, 1024]",1730
2838,"[2, 8, 8, 16, 32, 128, 512, 1024]",1730
2839,"[2, 2, 8, 8, 16, 32, 128, 512, 1024]",1732
2840,"[4, 4, 4, 8, 16, 32, 128, 512, 1024]",1732
2841,"[2, 2, 16, 16, 32, 128, 512, 1024]",1732
2842,"[4, 8, 8, 16, 32, 128, 512, 1024]",1732
2843,"[2, 4, 16, 16, 32, 128, 512, 1024]",1734
2844,"[2, 4, 8, 8, 16, 32, 128, 512, 1024]",1734
2845,"[2, 4, 32, 32, 128, 512, 1024]",1734
2846,"[2, 2, 4, 32, 32, 128, 512, 1024]",1736
2847,"[4, 4, 16, 16, 32, 128, 512, 1024]",1736
2848,"[2, 2, 4, 16, 16, 32, 128, 512, 1024]",1736
2849,"[4, 4, 8, 8, 16, 32, 128, 512, 1024]",1736
2850,"[2, 2, 4, 64, 128, 512, 1024]",1736
2851,"[4, 4, 32, 32, 128, 512, 1024]",1736
2852,"[2, 4, 4, 64, 128, 512, 1024]",1738
2853,"[2, 4, 4, 32, 32, 128, 512, 1024]",1738
2854,"[2, 8, 32, 32, 128, 512, 1024]",1738
2855,"[2, 4, 4, 16, 16, 32, 128, 512, 1024]",1738
2856,"[2, 8, 16, 16, 32, 128, 512, 1024]",1738
2857,"[2, 8, 64, 128, 512, 1024]",1738
2858,"[2, 2, 8, 64, 128, 512, 1024]",1740
2859,"[4, 4, 4, 64, 128, 512, 1024]",1740
2860,"[4, 8, 32, 32, 128, 512, 1024]",1740
2861,"[4, 4, 4, 32, 32, 128, 512, 1024]",1740
2862,"[2, 2, 8, 32, 32, 128, 512, 1024]",1740
2863,"[4, 8, 16, 16, 32, 128, 512, 1024]",1740
2864,"[4, 8, 64, 128, 512, 1024]",1740
2865,"[2, 4, 8, 64, 128, 512, 1024]",1742
2866,"[2, 4, 8, 32, 32, 128, 512, 1024]",1742
2867,"[2, 2, 4, 8, 64, 128, 512, 1024]",1744
2868,"[4, 4, 8, 64, 128, 512, 1024]",1744
2869,"[4, 4, 8, 32, 32, 128, 512, 1024]",1744
2870,"[2, 4, 4, 8, 64, 128, 512, 1024]",1746
2871,"[2, 8, 8, 64, 128, 512, 1024]",1746
2872,"[2, 2, 8, 8, 64, 128, 512, 1024]",1748
2873,"[4, 4, 4, 8, 64, 128, 512, 1024]",1748
2874,"[2, 2, 16, 64, 128, 512, 1024]",1748
2875,"[4, 8, 8, 64, 128, 512, 1024]",1748
2876,"[2, 4, 16, 64, 128, 512, 1024]",1750
2877,"[2, 4, 8, 8, 64, 128, 512, 1024]",1750
2878,"[2, 2, 4, 16, 64, 128, 512, 1024]",1752
2879,"[4, 4, 16, 64, 128, 512, 1024]",1752
2880,"[4, 4, 8, 8, 64, 128, 512, 1024]",1752
2881,"[2, 4, 4, 16, 64, 128, 512, 1024]",1754
2882,"[2, 8, 16, 64, 128, 512, 1024]",1754
2883,"[2, 2, 8, 16, 64, 128, 512, 1024]",1756
2884,"[4, 4, 4, 16, 64, 128, 512, 1024]",1756
2885,"[4, 8, 16, 64, 128, 512, 1024]",1756
2886,"[2, 4, 8, 16, 64, 128, 512, 1024]",1758
2887,"[2, 2, 4, 8, 16, 64, 128, 512, 1024]",1760
2888,"[4, 4, 8, 16, 64, 128, 512, 1024]",1760
2889,"[2, 4, 4, 8, 16, 64, 128, 512, 1024]",1762
2890,"[2, 8, 8, 16, 64, 128, 512, 1024]",1762
2891,"[2, 2, 8, 8, 16, 64, 128, 512, 1024]",1764
2892,"[4, 4, 4, 8, 16, 64, 128, 512, 1024]",1764
2893,"[2, 2, 16, 16, 64, 128, 512, 1024]",1764
2894,"[4, 8, 8, 16, 64, 128, 512, 1024]",1764
2895,"[2, 4, 16, 16, 64, 128, 512, 1024]",1766
2896,"[2, 4, 8, 8, 16, 64, 128, 512, 1024]",1766
2897,"[2, 4, 32, 64, 128, 512, 1024]",1766
2898,"[2, 2, 4, 32, 64, 128, 512, 1024]",1768
2899,"[4, 4, 16, 16, 64, 128, 512, 1024]",1768
2900,"[2, 2, 4, 16, 16, 64, 128, 512, 1024]",1768
2901,"[4, 4, 8, 8, 16, 64, 128, 512, 1024]",1768
2902,"[4, 4, 32, 64, 128, 512, 1024]",1768
2903,"[2, 4, 4, 32, 64, 128, 512, 1024]",1770
2904,"[2, 8, 32, 64, 128, 512, 1024]",1770
2905,"[2, 4, 4, 16, 16, 64, 128, 512, 1024]",1770
2906,"[2, 8, 16, 16, 64, 128, 512, 1024]",1770
2907,"[2, 2, 8, 32, 64, 128, 512, 1024]",1772
2908,"[4, 4, 4, 32, 64, 128, 512, 1024]",1772
2909,"[4, 8, 32, 64, 128, 512, 1024]",1772
2910,"[4, 8, 16, 16, 64, 128, 512, 1024]",1772
2911,"[2, 4, 8, 32, 64, 128, 512, 1024]",1774
2912,"[2, 2, 4, 8, 32, 64, 128, 512, 1024]",1776
2913,"[4, 4, 8, 32, 64, 128, 512, 1024]",1776
2914,"[2, 4, 4, 8, 32, 64, 128, 512, 1024]",1778
2915,"[2, 8, 8, 32, 64, 128, 512, 1024]",1778
2916,"[2, 2, 8, 8, 32, 64, 128, 512, 1024]",1780
2917,"[4, 4, 4, 8, 32, 64, 128, 512, 1024]",1780
2918,"[2, 2, 16, 32, 64, 128, 512, 1024]",1780
2919,"[4, 8, 8, 32, 64, 128, 512, 1024]",1780
2920,"[2, 4, 16, 32, 64, 128, 512, 1024]",1782
2921,"[2, 4, 8, 8, 32, 64, 128, 512, 1024]",1782
2922,"[2, 2, 4, 16, 32, 64, 128, 512, 1024]",1784
2923,"[4, 4, 16, 32, 64, 128, 512, 1024]",1784
2924,"[4, 4, 8, 8, 32, 64, 128, 512, 1024]",1784
2925,"[2, 4, 4, 16, 32, 64, 128, 512, 1024]",1786
2926,"[2, 8, 16, 32, 64, 128, 512, 1024]",1786
2927,"[2, 2, 8, 16, 32, 64, 128, 512, 1024]",1788
2928,"[4, 4, 4, 16, 32, 64, 128, 512, 1024]",1788
2929,"[4, 8, 16, 32, 64, 128, 512, 1024]",1788
2930,"[2, 4, 8, 16, 32, 64, 128, 512, 1024]",1790
2931,"[2, 2, 4, 8, 16, 32, 64, 128, 512, 1024]",1792
2932,"[4, 4, 8, 16, 32, 64, 128, 512, 1024]",1792
2933,"[2, 4, 4, 8, 16, 32, 64, 128, 512, 1024]",1794
2934,"[2, 8, 8, 16, 32, 64, 128, 512, 1024]",1794
2935,"[2, 2, 8, 8, 16, 32, 64, 128, 512, 1024]",1796
2936,"[4, 4, 4, 8, 16, 32, 64, 128, 512, 1024]",1796
2937,"[2, 2, 16, 16, 32, 64, 128, 512, 1024]",1796
2938,"[4, 8, 8, 16, 32, 64, 128, 512, 1024]",1796
2939,"[2, 4, 16, 16, 32, 64, 128, 512, 1024]",1798
2940,"[2, 4, 8, 8, 16, 32, 64, 128, 512, 1024]",1798
2941,"[2, 4, 32, 32, 64, 128, 512, 1024]",1798
2942,"[2, 2, 4, 32, 32, 64, 128, 512, 1024]",1800
2943,"[4, 4, 16, 16, 32, 64, 128, 512, 1024]",1800
2944,"[2, 2, 4, 16, 16, 32, 64, 128, 512, 1024]",1800
2945,"[4, 4, 8, 8, 16, 32, 64, 128, 512, 1024]",1800
2946,"[2, 2, 4, 64, 64, 128, 512, 1024]",1800
2947,"[4, 4, 32, 32, 64, 128, 512, 1024]",1800
2948,"[2, 4, 4, 64, 64, 128, 512, 1024]",1802
2949,"[2, 4, 4, 32, 32, 64, 128, 512, 1024]",1802
2950,"[2, 8, 32, 32, 64, 128, 512, 1024]",1802
2951,"[2, 4, 4, 16, 16, 32, 64, 128, 512, 1024]",1802
2952,"[2, 8, 16, 16, 32, 64, 128, 512, 1024]",1802
2953,"[2, 4, 4, 128, 128, 512, 1024]",1802
2954,"[2, 8, 64, 64, 128, 512, 1024]",1802
2955,"[2, 2, 8, 128, 128, 512, 1024]",1804
2956,"[4, 4, 4, 64, 64, 128, 512, 1024]",1804
2957,"[2, 2, 8, 64, 64, 128, 512, 1024]",1804
2958,"[4, 8, 32, 32, 64, 128, 512, 1024]",1804
2959,"[4, 4, 4, 32, 32, 64, 128, 512, 1024]",1804
2960,"[2, 2, 8, 32, 32, 64, 128, 512, 1024]",1804
2961,"[4, 8, 16, 16, 32, 64, 128, 512, 1024]",1804
2962,"[2, 2, 8, 256, 512, 1024]",1804
2963,"[4, 4, 4, 128, 128, 512, 1024]",1804
2964,"[4, 8, 64, 64, 128, 512, 1024]",1804
2965,"[2, 4, 8, 256, 512, 1024]",1806
2966,"[2, 4, 8, 128, 128, 512, 1024]",1806
2967,"[2, 4, 8, 64, 64, 128, 512, 1024]",1806
2968,"[2, 4, 8, 32, 32, 64, 128, 512, 1024]",1806
2969,"[2, 2, 4, 8, 256, 512, 1024]",1808
2970,"[4, 4, 8, 256, 512, 1024]",1808
2971,"[4, 4, 8, 128, 128, 512, 1024]",1808
2972,"[2, 2, 4, 8, 128, 128, 512, 1024]",1808
2973,"[4, 4, 8, 64, 64, 128, 512, 1024]",1808
2974,"[2, 2, 4, 8, 64, 64, 128, 512, 1024]",1808
2975,"[4, 4, 8, 32, 32, 64, 128, 512, 1024]",1808
2976,"[2, 4, 4, 8, 256, 512, 1024]",1810
2977,"[2, 8, 8, 256, 512, 1024]",1810
2978,"[2, 4, 4, 8, 128, 128, 512, 1024]",1810
2979,"[2, 8, 8, 128, 128, 512, 1024]",1810
2980,"[2, 4, 4, 8, 64, 64, 128, 512, 1024]",1810
2981,"[2, 8, 8, 64, 64, 128, 512, 1024]",1810
2982,"[2, 2, 8, 8, 256, 512, 1024]",1812
2983,"[4, 4, 4, 8, 256, 512, 1024]",1812
2984,"[2, 2, 16, 256, 512, 1024]",1812
2985,"[4, 8, 8, 256, 512, 1024]",1812
2986,"[4, 8, 8, 128, 128, 512, 1024]",1812
2987,"[4, 4, 4, 8, 128, 128, 512, 1024]",1812
2988,"[2, 2, 8, 8, 128, 128, 512, 1024]",1812
2989,"[2, 2, 16, 128, 128, 512, 1024]",1812
2990,"[4, 8, 8, 64, 64, 128, 512, 1024]",1812
2991,"[2, 4, 16, 256, 512, 1024]",1814
2992,"[2, 4, 8, 8, 256, 512, 1024]",1814
2993,"[2, 4, 8, 8, 128, 128, 512, 1024]",1814
2994,"[2, 4, 16, 128, 128, 512, 1024]",1814
2995,"[2, 2, 4, 16, 256, 512, 1024]",1816
2996,"[4, 4, 16, 256, 512, 1024]",1816
2997,"[4, 4, 8, 8, 256, 512, 1024]",1816
2998,"[4, 4, 16, 128, 128, 512, 1024]",1816
2999,"[2, 4, 4, 16, 256, 512, 1024]",1818
3000,"[2, 8, 16, 256, 512, 1024]",1818
3001,"[2, 2, 8, 16, 256, 512, 1024]",1820
3002,"[4, 4, 4, 16, 256, 512, 1024]",1820
3003,"[4, 8, 16, 256, 512, 1024]",1820
3004,"[2, 4, 8, 16, 256, 512, 1024]",1822
3005,"[2, 2, 4, 8, 16, 256, 512, 1024]",1824
3006,"[4, 4, 8, 16, 256, 512, 1024]",1824
3007,"[2, 4, 4, 8, 16, 256, 512, 1024]",1826
3008,"[2, 8, 8, 16, 256, 512, 1024]",1826
3009,"[2, 2, 8, 8, 16, 256, 512, 1024]",1828
3010,"[4, 4, 4, 8, 16, 256, 512, 1024]",1828
3011,"[2, 2, 16, 16, 256, 512, 1024]",1828
3012,"[4, 8, 8, 16, 256, 512, 1024]",1828
3013,"[2, 4, 16, 16, 256, 512, 1024]",1830
3014,"[2, 4, 8, 8, 16, 256, 512, 1024]",1830
3015,"[2, 4, 32, 256, 512, 1024]",1830
3016,"[2, 2, 4, 32, 256, 512, 1024]",1832
3017,"[4, 4, 16, 16, 256, 512, 1024]",1832
3018,"[2, 2, 4, 16, 16, 256, 512, 1024]",1832
3019,"[4, 4, 8, 8, 16, 256, 512, 1024]",1832
3020,"[4, 4, 32, 256, 512, 1024]",1832
3021,"[2, 4, 4, 32, 256, 512, 1024]",1834
3022,"[2, 8, 32, 256, 512, 1024]",1834
3023,"[2, 4, 4, 16, 16, 256, 512, 1024]",1834
3024,"[2, 8, 16, 16, 256, 512, 1024]",1834
3025,"[2, 2, 8, 32, 256, 512, 1024]",1836
3026,"[4, 4, 4, 32, 256, 512, 1024]",1836
3027,"[4, 8, 32, 256, 512, 1024]",1836
3028,"[4, 8, 16, 16, 256, 512, 1024]",1836
3029,"[2, 4, 8, 32, 256, 512, 1024]",1838
3030,"[2, 2, 4, 8, 32, 256, 512, 1024]",1840
3031,"[4, 4, 8, 32, 256, 512, 1024]",1840
3032,"[2, 4, 4, 8, 32, 256, 512, 1024]",1842
3033,"[2, 8, 8, 32, 256, 512, 1024]",1842
3034,"[2, 2, 8, 8, 32, 256, 512, 1024]",1844
3035,"[4, 4, 4, 8, 32, 256, 512, 1024]",1844
3036,"[2, 2, 16, 32, 256, 512, 1024]",1844
3037,"[4, 8, 8, 32, 256, 512, 1024]",1844
3038,"[2, 4, 16, 32, 256, 512, 1024]",1846
3039,"[2, 4, 8, 8, 32, 256, 512, 1024]",1846
3040,"[2, 2, 4, 16, 32, 256, 512, 1024]",1848
3041,"[4, 4, 16, 32, 256, 512, 1024]",1848
3042,"[4, 4, 8, 8, 32, 256, 512, 1024]",1848
3043,"[2, 4, 4, 16, 32, 256, 512, 1024]",1850
3044,"[2, 8, 16, 32, 256, 512, 1024]",1850
3045,"[2, 2, 8, 16, 32, 256, 512, 1024]",1852
3046,"[4, 4, 4, 16, 32, 256, 512, 1024]",1852
3047,"[4, 8, 16, 32, 256, 512, 1024]",1852
3048,"[2, 4, 8, 16, 32, 256, 512, 1024]",1854
3049,"[2, 2, 4, 8, 16, 32, 256, 512, 1024]",1856
3050,"[4, 4, 8, 16, 32, 256, 512, 1024]",1856
3051,"[2, 4, 4, 8, 16, 32, 256, 512, 1024]",1858
3052,"[2, 8, 8, 16, 32, 256, 512, 1024]",1858
3053,"[2, 2, 8, 8, 16, 32, 256, 512, 1024]",1860
